,0,COOL,LIGHTING,DISCOMFORT,T_m,T_a
1335,0.0,0.0,0.0,0.0,25.7316065721,0.2
1336,0.0,0.0,0.0,0.0,25.1879830503,-0.1
1337,0.0,0.0,0.40131,0.0,24.3825671324,-0.5
1338,0.0,0.0,0.40131,0.0,23.6351851247,-1.6
1339,0.0,0.0,0.0,0.0,23.1147570385,-2.5
1340,0.0,0.0,0.0,0.0,22.5827879779,-3.6
1341,0.0,0.0,0.0,0.0,22.051455515,-4.1
1342,0.0,0.0,0.0,0.0,21.5207469732,-4.6
1343,0.0,0.0,0.0,0.0,20.9886586355,-5.2
1344,0.0,0.0,0.0,0.0,20.4552179776,-5.8
1345,0.487917492752,0.0,0.0,0.0,19.948330029,-5.0
1346,0.990272234378,0.0,0.0,0.0,19.9107038526,-5.5
1347,1.001263714,0.0,0.0,0.0,19.8934622541,-4.9
1348,1.00181292625,0.0,0.0,0.0,19.8972567241,-4.0
1349,0.995962521526,0.0,0.0,0.0,19.9113538953,-3.4
1350,0.990230526786,0.0,0.0,0.0,19.9220197839,-3.4
1351,0.97781762804,0.0,0.0,0.0,19.9511276791,-3.1
1352,0.980155009134,0.0,0.0,0.0,19.9362332001,-2.8
1353,0.481739299437,0.0,0.0,0.0,20.004929558,-2.1
1354,0.484854020144,0.0,0.0,0.0,20.0603772873,-1.5
1355,0.0,0.0,0.0,0.0,20.5844657298,-0.6
1356,0.0,0.0,0.0,0.0,20.3008222937,-0.3
1357,0.0,0.0,0.0,0.0,20.2779704966,0.5
1358,0.0,0.0,0.0,0.0,20.345062762,0.9
1359,0.478169788155,0.0,0.0,0.0,19.9873208474,1.0
1360,0.970804824919,0.0,0.40131,0.0,19.9496593116,1.1
1361,0.979580036435,0.0,0.40131,0.0,20.0736974163,1.0
1362,0.987489972838,0.0,0.40131,0.0,20.0179465821,1.1
1363,0.9766535412,0.0,0.0,0.0,20.1086670893,1.0
1364,0.980473364599,0.0,0.0,0.0,19.9626522055,0.8
1365,0.498902770564,0.0,0.0,0.0,20.0485769406,0.6
1366,0.964345526127,0.0,0.0,0.0,20.124810842,0.6
1367,0.97443822568,0.0,0.0,0.0,19.9728118574,0.6
1368,0.497453178024,0.0,0.0,0.0,20.0526427719,0.4
1369,0.963908356198,0.0,0.0,0.0,20.1226137093,0.3
1370,0.978326712718,0.0,0.0,0.0,19.9634356682,0.2
1371,0.475904398446,0.0,0.0,0.0,20.0250403455,0.0
1372,0.978685101536,0.0,0.0,0.0,20.0946986653,-0.1
1373,0.971517703958,0.0,0.0,0.0,19.9205239822,-0.1
1374,0.964246237265,0.0,0.0,0.0,19.9869603168,-0.3
1375,0.501454162257,0.0,0.40131,0.0,20.0293208487,-0.4
1376,0.988398162517,0.0,0.0,0.0,20.0556696432,-0.2
1377,0.968423738589,0.0,0.0,0.0,20.1035674936,0.2
1378,0.991275098368,0.0,0.0,0.0,19.9363704035,0.5
1379,0.970737894574,0.0,0.0,0.0,19.9652100878,0.8
1380,0.494060591942,0.0,0.0,0.0,20.0715591537,1.6
1381,0.98128642121,0.0,0.0,0.0,19.9037532571,2.0
1382,0.483611264855,0.0,0.0,0.0,20.019091384,2.3
1383,0.977955996408,0.0,0.0,0.0,20.1029752867,2.6
1384,0.956742832922,0.0,0.40131,0.0,20.1020983152,2.8
1385,0.972294707426,0.0,0.40131,0.0,20.0467799462,2.8
1386,0.989302539689,0.0,0.40131,0.0,20.0363178932,2.5
1387,0.984010502811,0.0,0.0,0.0,19.9166027039,2.3
1388,0.481085269559,0.0,0.0,0.0,20.0270275733,2.0
1389,0.968068174583,0.0,0.0,0.0,20.1313577425,1.9
1390,0.488018883891,0.0,0.0,0.0,20.0009021069,1.8
1391,0.98167333609,0.0,0.0,0.0,20.1063179404,1.6
1392,0.976535025816,0.0,0.0,0.0,19.9737266317,1.5
1393,0.493137901793,0.0,0.0,0.0,20.073250052,1.5
1394,0.972955261832,0.0,0.0,0.0,19.9290925992,1.3
1395,0.480120402424,0.0,0.0,0.0,20.0233800697,1.3
1396,0.973157097163,0.0,0.0,0.0,20.1162936085,1.2
1397,0.974072271729,0.0,0.0,0.0,19.9767037608,1.2
1398,0.493990971037,0.0,0.0,0.0,20.0682606635,1.1
1399,0.965434267457,0.0,0.0,0.0,19.956029344,1.3
1400,0.478544776335,0.0,0.0,0.0,20.1489665165,1.9
1401,0.478264203075,0.0,0.0,0.0,20.1645218012,2.1
1402,0.0,0.0,0.0,0.0,20.0476767482,2.6
1403,0.0,0.0,0.0,0.0,20.0343809364,3.0
1404,0.477154661622,0.0,0.0,0.0,19.9913813535,3.1
1405,0.0,0.0,0.0,0.0,20.1040571754,3.2
1406,0.478575551065,0.0,0.0,0.0,20.1778357057,3.2
1407,0.477820207612,0.0,0.0,0.0,19.9887191696,3.3
1408,0.485113636636,0.0,0.0,0.0,19.9595454535,3.1
1409,0.490970248147,0.0,0.0,0.0,20.0878464367,2.6
1410,0.961316339306,0.0,0.0,0.0,19.9571124424,2.1
1411,0.498229863237,0.0,0.0,0.0,20.0534379152,1.1
1412,0.96402315778,0.0,0.0,0.0,20.1214575357,0.2
1413,0.984605166017,0.0,0.0,0.0,19.9474716831,-0.6
1414,0.959750465302,0.0,0.0,0.0,19.9905094624,-1.2
1415,0.475270452022,0.0,0.0,0.0,20.006232326,-2.1
1416,0.998094843021,0.0,0.0,0.0,20.0417974598,-2.3
1417,0.978160651278,0.0,0.0,0.0,20.0810104023,-1.6
1418,0.957499084698,0.0,0.0,0.0,20.1194677144,-1.1
1419,0.987679788624,0.0,0.0,0.0,19.9401450617,-0.9
1420,0.959139888388,0.0,0.0,0.0,19.9943213932,-0.7
1421,0.495419381092,0.0,0.0,0.0,20.0562435532,-0.3
1422,0.961748957825,0.0,0.0,0.0,20.1270958297,0.4
1423,0.979600439148,0.0,0.0,0.0,19.9586625798,0.9
1424,0.964601833612,0.0,0.0,0.0,19.9744564682,1.0
1425,0.493261594579,0.0,0.0,0.0,20.0727881665,1.1
1426,0.486620612914,0.0,0.0,0.0,20.0693496903,1.2
1427,0.483329706009,0.0,0.0,0.0,20.0972198496,1.6
1428,0.971097954205,0.0,0.0,0.0,19.9912089381,1.9
1429,0.48705726311,0.0,0.0,0.0,20.0980859757,2.0
1430,0.492441968012,0.0,0.0,0.0,20.0010634738,2.2
1431,0.994167510629,0.0,0.0,0.0,20.0610771132,2.0
1432,1.48860163988,0.0,0.40131,0.0,19.9661389267,1.5
1433,1.4917208377,0.0,0.40131,0.0,19.9763628879,1.2
1434,0.98579195232,0.0,0.40131,0.0,20.0426197867,0.9
1435,0.967116269183,0.0,0.0,0.0,20.1203036725,0.6
1436,0.976524048862,0.0,0.0,0.0,19.968930633,0.6
1437,0.497918637855,0.0,0.0,0.0,20.0515167155,0.5
1438,0.963947466222,0.0,0.0,0.0,20.1235195147,0.4
1439,0.977907525006,0.0,0.0,0.0,19.9642156775,0.2
1440,0.475234453794,0.0,0.0,0.0,20.0293725934,0.2
1441,0.975216225002,0.0,0.0,0.0,20.1032497663,0.2
1442,0.988005863132,0.0,0.0,0.0,19.9448898966,0.1
1443,0.479436971922,0.0,0.0,0.0,20.0147507502,0.2
1444,0.982501650255,0.0,0.0,0.0,20.0904291347,0.1
1445,0.973498879865,0.0,0.0,0.0,19.9168473939,-0.1
1446,0.964305310089,0.0,0.0,0.0,19.9879207127,-0.1
1447,0.95824346042,0.0,0.40131,0.0,19.9821803363,-0.1
1448,0.974733057839,0.0,0.0,0.0,19.9409877613,0.1
1449,0.980360348431,0.0,0.0,0.0,19.9387639483,0.2
1450,0.965130466039,0.0,0.0,0.0,19.9790826841,0.4
1451,0.968830906361,0.0,0.0,0.0,19.9572993267,0.6
1452,0.983421169942,0.0,0.0,0.0,19.9258927961,0.7
1453,1.00419040227,0.0,0.0,0.0,19.8813053654,0.7
1454,1.00205740692,0.0,0.0,0.0,19.9002831756,0.6
1455,1.00868045868,0.0,0.0,0.0,19.8773167583,0.6
1456,1.46955168876,0.0,0.40131,0.0,19.9717689187,0.4
1457,1.50823440626,0.0,0.40131,0.0,19.9472136966,0.3
1458,1.00329616461,0.0,0.40131,0.0,20.0071377378,0.4
1459,0.98410402407,0.0,0.0,0.0,20.0917002553,0.5
1460,0.969867913966,0.0,0.0,0.0,19.9275985905,0.4
1461,0.482946916883,0.0,0.0,0.0,20.0035392334,0.3
1462,0.987231627793,0.0,0.0,0.0,20.0837043031,0.2
1463,0.9760111544,0.0,0.0,0.0,19.9129878123,0.0
1464,0.966592564294,0.0,0.0,0.0,19.9831295145,-0.2
1465,0.496718007691,0.0,0.0,0.0,20.0532072108,0.0
1466,0.965584357703,0.0,0.0,0.0,20.1160096535,-0.1
1467,0.984254631014,0.0,0.0,0.0,19.950264579,-0.2
1468,0.479519028125,0.0,0.0,0.0,20.0094619867,-0.3
1469,0.987384677934,0.0,0.0,0.0,20.0776387817,-0.4
1470,0.981866849933,0.0,0.0,0.0,19.89810805,-0.5
1471,0.987945186909,0.0,0.0,0.0,19.9319717624,-0.5
1472,0.96752057815,0.0,0.0,0.0,19.9749093663,-0.2
1473,0.479536564785,0.0,0.0,0.0,20.1389282627,0.1
1474,0.0,0.0,0.0,0.0,20.5155630385,0.8
1475,0.0,0.0,0.0,0.0,21.1596131013,1.3
1476,0.0,0.0,0.0,0.0,21.9526098504,1.6
1477,0.0,0.0,0.0,0.0,23.8253958013,2.5
1478,0.0,0.0,0.0,0.0,25.6611989827,3.1
1479,0.0,-1.31058496429,0.0,0.0,25.9456878915,2.6
1480,0.0,0.0,0.0,0.0,25.6470222619,2.2
1481,0.0,0.0,0.40131,0.0,24.7253095666,1.5
1482,0.0,0.0,0.40131,0.0,23.9243638648,1.3
1483,0.0,0.0,0.0,0.0,23.4539335841,0.3
1484,0.0,0.0,0.0,0.0,22.9590189689,-1.4
1485,0.0,0.0,0.0,0.0,22.4839160178,-0.9
1486,0.0,0.0,0.0,0.0,22.0222563438,-0.7
1487,0.0,0.0,0.0,0.0,21.5399202727,-2.2
1488,0.0,0.0,0.0,0.0,21.0532498751,-2.9
1489,0.0,0.0,0.0,0.0,20.5603401675,-3.7
1490,0.0,0.0,0.0,0.0,20.0712718571,-4.0
1491,0.97802145987,0.0,0.0,0.0,20.0540929034,-4.4
1492,0.988434756346,0.0,0.0,0.0,20.0323064587,-4.9
1493,0.999052522927,0.0,0.0,0.0,20.0140651054,-5.0
1494,1.00220583914,0.0,0.0,0.0,20.0195992875,-3.9
1495,0.973836734432,0.0,0.0,0.0,20.1174096232,-2.1
1496,0.0,0.0,0.0,0.0,20.080748522,-1.0
1497,0.0,0.0,0.0,0.0,20.2607560244,-0.5
1498,0.0,0.0,0.0,0.0,20.6978116808,0.0
1499,0.0,0.0,0.0,0.0,23.3090555481,1.5
1500,0.0,-1.38669975952,0.0,0.0,26.273399519,3.7
1501,0.0,-5.41425500638,0.0,0.0,26.1805003876,5.2
1502,0.0,-4.08000617413,0.0,0.0,26.2099723427,6.1
1503,0.0,-2.54947650045,0.0,0.0,26.0059555849,6.4
1504,0.0,0.0,0.0,0.0,25.3098678403,6.0
1505,0.0,0.0,0.40131,0.0,24.5529173006,4.8
1506,0.0,0.0,0.40131,0.0,23.8203522341,2.9
1507,0.0,0.0,0.0,0.0,23.3599583013,0.7
1508,0.0,0.0,0.0,0.0,22.8928018169,-0.1
1509,0.0,0.0,0.0,0.0,22.4090609787,-1.4
1510,0.0,0.0,0.0,0.0,21.9230050801,-2.0
1511,0.0,0.0,0.0,0.0,21.4366715136,-2.5
1512,0.0,0.0,0.0,0.0,20.9500658084,-3.0
1513,0.0,0.0,0.0,0.0,20.4612020907,-3.6
1514,0.479979552871,0.0,0.0,0.0,19.9800817885,-3.7
1515,0.967310826807,0.0,0.0,0.0,19.9609218256,-4.1
1516,0.980844783667,0.0,0.0,0.0,19.9314570617,-4.9
1517,0.997850809585,0.0,0.0,0.0,19.8960667555,-5.6
1518,0.981924986135,0.0,0.0,0.0,20.0939243151,-5.9
1519,0.489340266951,0.0,0.0,0.0,20.0281803968,-2.6
1520,0.0,0.0,0.0,0.0,20.8496710412,-0.3
1521,0.0,0.0,0.0,0.0,22.2779998862,2.1
1522,0.0,0.0,0.0,0.0,23.7515345771,3.3
1523,0.0,0.0,0.0,0.0,25.9392913492,5.6
1524,0.0,-6.14224751184,0.0,0.0,26.5087793917,8.0
1525,0.0,-1.29398207357,0.0,0.0,25.7759977603,9.5
1526,0.0,-1.32753538185,0.0,0.0,25.8918901533,10.1
1527,0.0,-1.27124959761,0.0,0.0,25.5815531498,10.2
1528,0.0,0.0,0.0,0.0,25.2332495544,9.2
1529,0.0,0.0,0.40131,0.0,24.6094548481,7.7
1530,0.0,0.0,0.40131,0.0,23.9943095537,6.0
1531,0.0,0.0,0.0,0.0,23.5802339437,3.2
1532,0.0,0.0,0.0,0.0,23.1385605196,1.4
1533,0.0,0.0,0.0,0.0,22.6817865923,0.2
1534,0.0,0.0,0.0,0.0,22.2201693214,-0.5
1535,0.0,0.0,0.0,0.0,21.7637616167,-0.7
1536,0.0,0.0,0.0,0.0,21.3124597404,-0.9
1537,0.0,0.0,0.0,0.0,20.8621794348,-1.3
1538,0.0,0.0,0.0,0.0,20.4148916501,-1.6
1539,0.479378861465,0.0,0.0,0.0,19.9824845541,-1.3
1540,0.498729077941,0.0,0.0,0.0,20.043666888,-0.5
1541,0.97535262923,0.0,0.0,0.0,20.0894559166,-1.2
1542,0.955509504347,0.0,0.0,0.0,20.1188264629,-1.5
1543,0.485964102049,0.0,0.0,0.0,20.1373961687,0.4
1544,0.0,0.0,0.0,0.0,21.0775166598,3.2
1545,0.0,0.0,0.0,0.0,23.4120916801,7.4
1546,0.0,-1.39677798428,0.0,0.0,26.2935559686,10.8
1547,0.0,-3.984637226,0.0,0.0,26.0836718921,12.8
1548,0.0,0.0,0.0,0.0,25.446559968,12.2
1549,0.0,0.0,0.0,0.0,25.6809075959,12.3
1550,0.0,-2.61819003867,0.0,0.0,25.9036575538,13.7
1551,0.0,0.0,0.0,0.0,25.9493338059,13.8
1552,0.0,0.0,0.0,0.0,25.608976388,12.7
1553,0.0,0.0,0.40131,0.0,25.0691593952,10.4
1554,0.0,0.0,0.40131,0.0,24.5520211958,9.0
1555,0.0,0.0,0.0,0.0,24.2204306797,7.9
1556,0.0,0.0,0.0,0.0,23.8595998299,6.1
1557,0.0,0.0,0.0,0.0,23.4780760785,4.7
1558,0.0,0.0,0.0,0.0,23.1101234612,5.0
1559,0.0,0.0,0.0,0.0,22.7475065654,4.9
1560,0.0,0.0,0.0,0.0,22.3821539696,4.4
1561,0.0,0.0,0.0,0.0,22.0161114424,4.0
1562,0.0,0.0,0.0,0.0,21.6553666012,3.9
1563,0.0,0.0,0.0,0.0,21.2858749032,3.1
1564,0.0,0.0,0.0,0.0,20.9058192311,2.2
1565,0.0,0.0,0.0,0.0,20.5074447729,0.9
1566,0.0,0.0,0.0,0.0,20.1130205311,0.7
1567,0.0,0.0,0.0,0.0,20.104437605,3.8
1568,0.0,0.0,0.0,0.0,21.2401215606,6.1
1569,0.0,0.0,0.0,0.0,22.540004464,8.0
1570,0.0,0.0,0.0,0.0,24.920568439,9.9
1571,0.0,-1.32197544081,0.0,0.0,25.9090255435,11.5
1572,0.0,-2.78088771088,0.0,0.0,25.9745770781,12.2
1573,0.0,-2.81195143119,0.0,0.0,25.9688217327,12.9
1574,0.0,-2.70939567641,0.0,0.0,25.8057518037,13.8
1575,0.0,0.0,0.0,0.0,25.9269497624,13.7
1576,0.0,0.0,0.0,0.0,25.8100398391,13.3
1577,0.0,0.0,0.0,0.0,25.5509763178,12.1
1578,0.0,0.0,0.0,0.0,25.2572411735,10.8
1579,0.0,0.0,0.0,0.0,24.9593986917,10.3
1580,0.0,0.0,0.0,0.0,24.6615132475,10.0
1581,0.0,0.0,0.0,0.0,24.3357075956,8.3
1582,0.0,0.0,0.0,0.0,24.0004593453,7.5
1583,0.0,0.0,0.0,0.0,23.6081654968,4.3
1584,0.0,0.0,0.0,0.0,23.2017791459,3.2
1585,0.0,0.0,0.0,0.0,22.7835722086,2.2
1586,0.0,0.0,0.0,0.0,22.359753946,1.5
1587,0.0,0.0,0.0,0.0,21.9384012677,1.2
1588,0.0,0.0,0.0,0.0,21.5194650767,0.9
1589,0.0,0.0,0.0,0.0,21.1009059607,0.5
1590,0.0,0.0,0.0,0.0,20.6906815826,0.5
1591,0.0,0.0,0.0,0.0,20.6189884362,2.8
1592,0.0,0.0,0.0,0.0,21.6944311052,5.8
1593,0.0,0.0,0.0,0.0,23.8909721453,10.1
1594,0.0,0.0,0.0,0.0,25.173912125,11.2
1595,0.0,-1.37329879156,0.0,0.0,25.9337533411,12.3
1596,0.0,-2.75993832569,0.0,0.0,25.9174442895,12.5
1597,0.0,-2.67821997548,0.0,0.0,26.2064465691,12.4
1598,0.0,0.0,0.0,0.0,25.8041307109,12.7
1599,0.0,0.0,0.0,0.0,25.6671764801,12.2
1600,0.0,0.0,0.0,0.0,25.2778772736,11.1
1601,0.0,0.0,0.40131,0.0,24.7151191539,9.6
1602,0.0,0.0,0.40131,0.0,24.2116401749,9.0
1603,0.0,0.0,0.0,0.0,23.9047492781,8.8
1604,0.0,0.0,0.0,0.0,23.601978185,8.7
1605,0.0,0.0,0.0,0.0,23.3072274442,8.8
1606,0.0,0.0,0.0,0.0,23.0203373468,8.9
1607,0.0,0.0,0.0,0.0,22.7371687786,8.8
1608,0.0,0.0,0.0,0.0,22.4556563402,8.6
1609,0.0,0.0,0.0,0.0,22.1797496391,8.6
1610,0.0,0.0,0.0,0.0,21.9013718769,8.2
1611,0.0,0.0,0.0,0.0,21.6245548455,8.0
1612,0.0,0.0,0.0,0.0,21.3413022946,7.4
1613,0.0,0.0,0.0,0.0,21.0378033239,6.1
1614,0.0,0.0,0.0,0.0,20.7343740279,5.8
1615,0.0,0.0,0.0,0.0,20.9700412234,6.5
1616,0.0,0.0,0.0,0.0,22.1178244739,9.6
1617,0.0,0.0,0.0,0.0,22.708448848,9.9
1618,0.0,0.0,0.0,0.0,24.0043394667,11.0
1619,0.0,-1.25311797794,0.0,0.0,26.0062359559,12.0
1620,0.0,-4.15150277604,0.0,0.0,26.106252133,12.8
1621,0.0,-2.75375702328,0.0,0.0,25.9439424084,13.2
1622,0.0,-4.22145119845,0.0,0.0,26.4049270517,13.8
1623,0.0,-1.32389302276,0.0,0.0,25.6558804693,13.5
1624,0.0,0.0,0.0,0.0,25.4922183641,12.7
1625,0.0,0.0,0.40131,0.0,25.0015692158,10.8
1626,0.0,0.0,0.40131,0.0,24.5179034981,9.8
1627,0.0,0.0,0.0,0.0,24.1909749511,8.1
1628,0.0,0.0,0.0,0.0,23.8486522872,7.0
1629,0.0,0.0,0.0,0.0,23.5151375631,7.1
1630,0.0,0.0,0.0,0.0,23.1982205586,7.6
1631,0.0,0.0,0.0,0.0,22.8876142998,7.6
1632,0.0,0.0,0.0,0.0,22.5891670002,7.9
1633,0.0,0.0,0.0,0.0,22.2827236101,7.2
1634,0.0,0.0,0.0,0.0,21.9644607694,6.3
1635,0.0,0.0,0.0,0.0,21.6505441811,6.2
1636,0.0,0.0,0.0,0.0,21.3448698845,6.3
1637,0.0,0.0,0.0,0.0,21.0432911655,6.2
1638,0.0,0.0,0.0,0.0,20.7477177622,6.2
1639,0.0,0.0,0.0,0.0,20.7853061995,7.2
1640,0.0,0.0,0.0,0.0,21.1339497091,7.9
1641,0.0,0.0,0.0,0.0,22.2223628378,9.0
1642,0.0,0.0,0.0,0.0,23.6722125204,10.0
1643,0.0,0.0,0.0,0.0,25.5779803754,10.9
1644,0.0,-5.68475129417,0.0,0.0,26.3801298137,11.9
1645,0.0,-4.08081532945,0.0,0.0,26.436255247,12.6
1646,0.0,-2.62296480343,0.0,0.0,25.8768598583,12.8
1647,0.0,0.0,0.0,0.0,25.7143292975,11.6
1648,0.0,0.0,0.0,0.0,25.311949514,10.1
1649,0.0,0.0,0.40131,0.0,24.7302102025,8.4
1650,0.0,0.0,0.40131,0.0,24.1528451289,7.1
1651,0.0,0.0,0.0,0.0,23.799333984,6.4
1652,0.0,0.0,0.0,0.0,23.4448971099,6.0
1653,0.0,0.0,0.0,0.0,23.097518112,6.0
1654,0.0,0.0,0.0,0.0,22.7510825688,5.7
1655,0.0,0.0,0.0,0.0,22.4015891075,5.2
1656,0.0,0.0,0.0,0.0,22.0411334485,4.3
1657,0.0,0.0,0.0,0.0,21.6659512956,3.2
1658,0.0,0.0,0.0,0.0,21.2902749467,2.8
1659,0.0,0.0,0.0,0.0,20.9340271716,3.4
1660,0.0,0.0,0.0,0.0,20.5848733332,3.4
1661,0.0,0.0,0.0,0.0,20.2605938065,4.3
1662,0.484825140059,0.0,0.0,0.0,19.9606994398,5.1
1663,0.0,0.0,0.0,0.0,20.0229828016,5.6
1664,0.963574931038,0.0,0.0,0.0,19.9896127478,6.1
1665,0.0,0.0,0.0,0.0,20.0238216975,6.9
1666,0.479631281691,0.0,0.0,0.0,20.0844285975,7.1
1667,0.476727505408,0.0,0.0,0.0,19.9930899784,7.7
1668,0.0,0.0,0.0,0.0,20.3707606566,8.8
1669,0.0,0.0,0.0,0.0,20.3168831842,9.4
1670,0.0,0.0,0.0,0.0,20.3677838893,9.3
1671,0.0,0.0,0.0,0.0,20.2512150241,7.9
1672,0.0,0.0,0.0,0.0,20.0779858768,8.2
1673,0.981218863686,0.0,0.40131,0.0,19.9001500784,7.3
1674,0.988189371423,0.0,0.40131,0.0,19.9306843537,5.8
1675,0.490473034437,0.0,0.0,0.0,20.0986193813,4.7
1676,0.490868146678,0.0,0.0,0.0,20.0120023647,3.9
1677,0.975541209886,0.0,0.0,0.0,20.1182319255,1.8
1678,0.971739409295,0.0,0.0,0.0,19.9821149834,1.4
1679,0.491697253554,0.0,0.0,0.0,20.0777861909,1.4
1680,0.966592787652,0.0,0.0,0.0,19.9465180186,2.0
1681,0.49715339357,0.0,0.0,0.0,20.0617164225,2.0
1682,0.973441361725,0.0,0.0,0.0,19.9346113029,2.1
1683,0.47541803858,0.0,0.0,0.0,20.0537501705,2.7
1684,0.972272103436,0.0,0.0,0.0,19.9432019551,2.9
1685,0.49412783072,0.0,0.0,0.0,20.0773121905,3.0
1686,0.958287913883,0.0,0.0,0.0,19.9731789943,3.2
1687,0.0,0.0,0.0,0.0,20.2066891688,3.4
1688,0.489633131883,0.0,0.0,0.0,19.9414674725,3.6
1689,0.0,0.0,0.0,0.0,20.6964728279,4.4
1690,0.0,0.0,0.0,0.0,22.2099135249,5.9
1691,0.0,0.0,0.0,0.0,22.424400833,6.9
1692,0.0,0.0,0.0,0.0,22.7153111449,7.8
1693,0.0,0.0,0.0,0.0,22.8596902797,9.0
1694,0.0,0.0,0.0,0.0,23.015025396,9.8
1695,0.0,0.0,0.0,0.0,23.6417309063,8.7
1696,0.0,0.0,0.0,0.0,23.6892173997,7.6
1697,0.0,0.0,0.0,0.0,23.1249956528,6.6
1698,0.0,0.0,0.40131,0.0,22.5632641547,5.9
1699,0.0,0.0,0.0,0.0,22.2234845868,5.5
1700,0.0,0.0,0.0,0.0,21.8844971467,5.2
1701,0.0,0.0,0.0,0.0,21.5363295961,4.4
1702,0.0,0.0,0.0,0.0,21.181156031,3.7
1703,0.0,0.0,0.0,0.0,20.8250898402,3.3
1704,0.0,0.0,0.0,0.0,20.4661575058,2.8
1705,0.0,0.0,0.0,0.0,20.1083986867,2.5
1706,0.971264549874,0.0,0.0,0.0,19.9867446924,2.1
1707,0.489198324346,0.0,0.0,0.0,20.0885308963,1.8
1708,0.964648090321,0.0,0.0,0.0,19.9461139184,1.5
1709,0.476419004641,0.0,0.0,0.0,20.0362583623,1.3
1710,0.96617882866,0.0,0.0,0.0,20.1296223345,1.1
1711,0.984399157334,0.0,0.40131,0.0,19.9452934771,1.2
1712,0.979492228658,0.0,0.0,0.0,19.9397251077,1.2
1713,0.976888197298,0.0,0.0,0.0,19.9481838712,0.9
1714,0.965683350061,0.0,0.0,0.0,19.9748018511,0.6
1715,0.971044935903,0.0,0.0,0.0,19.9528269634,0.4
1716,0.479619691135,0.0,0.0,0.0,20.006224965,0.6
1717,0.484622099513,0.0,0.0,0.0,20.0595366549,1.3
1718,0.971814734057,0.0,0.0,0.0,19.9411506585,1.2
1719,0.964771828538,0.0,0.0,0.0,19.9792963755,1.0
1720,0.976321342078,0.0,0.40131,0.0,20.0682297816,0.6
1721,1.47740575482,0.0,0.40131,0.0,20.022382665,0.0
1722,1.48295579573,0.0,0.40131,0.0,20.050397189,-0.3
1723,0.969314493149,0.0,0.0,0.0,20.105094711,-0.6
1724,0.97155947329,0.0,0.0,0.0,19.9140256796,-0.9
1725,0.974067736878,0.0,0.0,0.0,19.9633332427,-1.3
1726,0.956890684957,0.0,0.0,0.0,19.9931550471,-1.7
1727,0.475695805231,0.0,0.0,0.0,20.0007497804,-2.5
1728,1.00258336886,0.0,0.0,0.0,20.0306182689,-2.7
1729,0.99111434077,0.0,0.0,0.0,20.0444278152,-3.2
1730,0.987599149753,0.0,0.0,0.0,20.044329424,-3.8
1731,0.98958344141,0.0,0.0,0.0,20.0372238724,-4.2
1732,0.996280743186,0.0,0.0,0.0,20.019543387,-4.9
1733,1.46789717975,0.0,0.0,0.0,19.9517460559,-7.0
1734,0.997444377573,0.0,0.0,0.0,19.8909765269,-7.1
1735,0.0,0.0,0.0,0.0,20.2585926113,-5.6
1736,0.0,0.0,0.0,0.0,21.4931194598,-4.1
1737,0.0,0.0,0.0,0.0,23.4657502103,-2.8
1738,0.0,0.0,0.0,0.0,25.2033588127,-2.0
1739,0.0,-2.77822281974,0.0,0.0,26.4223883287,-1.1
1740,0.0,-5.34111333022,0.0,0.0,26.0684544867,-0.3
1741,0.0,-1.34152763675,0.0,0.0,26.1830552735,-0.3
1742,0.0,-1.27004747287,0.0,0.0,25.9329234304,-0.2
1743,0.0,-2.7024557126,0.0,0.0,25.8254066124,0.4
1744,0.0,0.0,0.0,0.0,25.4612237452,-0.6
1745,0.0,0.0,0.0,0.0,24.9442602413,-1.4
1746,0.0,0.0,0.0,0.0,24.4037385139,-2.2
1747,0.0,0.0,0.0,0.0,23.8660149857,-2.6
1748,0.0,0.0,0.0,0.0,23.3330252293,-2.9
1749,0.0,0.0,0.0,0.0,22.812640153,-2.8
1750,0.0,0.0,0.0,0.0,22.2866871245,-3.6
1751,0.0,0.0,0.0,0.0,21.7393466749,-5.2
1752,0.0,0.0,0.0,0.0,21.1929489124,-5.7
1753,0.0,0.0,0.0,0.0,20.6733618729,-4.9
1754,0.0,0.0,0.0,0.0,20.128278061,-6.7
1755,0.968953955493,0.0,0.0,0.0,20.0339436907,-8.0
1756,1.46334993303,0.0,0.0,0.0,19.9517311635,-7.6
1757,0.994632713113,0.0,0.0,0.0,19.8983087653,-6.3
1758,1.00908624347,0.0,0.0,0.0,19.8768321492,-5.8
1759,0.0,0.0,0.0,0.0,20.1369072749,-4.9
1760,0.0,0.0,0.0,0.0,20.9039164848,-4.1
1761,0.0,0.0,0.0,0.0,22.8316639903,-2.4
1762,0.0,0.0,0.0,0.0,24.8581890438,-1.7
1763,0.0,0.0,0.0,0.0,25.9104258492,-0.8
1764,0.0,-5.43740136587,0.0,0.0,26.0300975064,0.9
1765,0.0,-4.07777331086,0.0,0.0,26.0427308371,1.1
1766,0.0,0.0,0.0,0.0,25.9177952543,0.9
1767,0.0,0.0,0.0,0.0,25.6137799619,0.8
1768,0.0,0.0,0.0,0.0,25.0884940363,0.9
1769,0.0,0.0,0.0,0.0,24.185665585,0.1
1770,0.0,0.0,0.40131,0.0,23.316803618,-1.0
1771,0.0,0.0,0.0,0.0,22.8246196621,-1.4
1772,0.0,0.0,0.0,0.0,22.3322800659,-1.9
