,0,HEAT,COOL,LIGHTING,DISCOMFORT,T_m,T_a
4544,2013-07-09 08:00:00,0.0,0.0,0.0,0.0,21.171868026,21.4
4545,2013-07-09 09:00:00,0.0,0.0,0.0,0.0,21.2164991469,22.8
4546,2013-07-09 10:00:00,0.0,0.0,0.0,0.0,21.2873192897,23.8
4547,2013-07-09 11:00:00,0.0,0.0,0.0,0.0,21.4060692767,25.1
4548,2013-07-09 12:00:00,0.0,0.0,0.0,0.0,21.5460375183,25.9
4549,2013-07-09 13:00:00,0.0,0.0,0.0,0.0,21.6909901189,26.2
4550,2013-07-09 14:00:00,0.0,0.0,0.0,0.0,21.8282994582,26.7
4551,2013-07-09 15:00:00,0.0,0.0,0.0,0.0,21.9645860563,26.8
4552,2013-07-09 16:00:00,0.0,0.0,0.0,0.0,22.0965025185,26.2
4553,2013-07-09 17:00:00,0.0,0.0,0.0,0.0,22.1977442572,25.0
4554,2013-07-09 18:00:00,0.0,0.0,0.0,0.0,22.2569920311,24.1
4555,2013-07-09 19:00:00,0.0,0.0,0.0,0.0,22.271787496,23.0
4556,2013-07-09 20:00:00,0.0,0.0,0.0,0.0,22.2723492896,22.3
4557,2013-07-09 21:00:00,0.0,0.0,0.0,0.0,22.2569695531,21.5
4558,2013-07-09 22:00:00,0.0,0.0,0.0,0.0,22.2120266786,20.0
4559,2013-07-09 23:00:00,0.0,0.0,0.0,0.0,22.1520484051,19.2
4560,2013-07-10 00:00:00,0.0,0.0,0.0,0.0,22.0833080103,18.7
4561,2013-07-10 01:00:00,0.0,0.0,0.0,0.0,22.0039886806,18.1
4562,2013-07-10 02:00:00,0.0,0.0,0.0,0.0,21.9182836595,17.7
4563,2013-07-10 03:00:00,0.0,0.0,0.0,0.0,21.8083984687,16.4
4564,2013-07-10 04:00:00,0.0,0.0,0.0,0.0,21.6967188281,16.2
4565,2013-07-10 05:00:00,0.0,0.0,0.0,0.0,21.6091672782,17.3
4566,2013-07-10 06:00:00,0.0,0.0,0.0,0.0,21.5611937012,19.2
4567,2013-07-10 07:00:00,0.0,0.0,0.0,0.0,21.543177692,20.8
4568,2013-07-10 08:00:00,0.0,0.0,0.0,0.0,21.5666653089,22.4
4569,2013-07-10 09:00:00,0.0,0.0,0.0,0.0,21.6251452848,23.7
4570,2013-07-10 10:00:00,0.0,0.0,0.0,0.0,21.7121758983,24.8
4571,2013-07-10 11:00:00,0.0,0.0,0.0,0.0,21.8208078815,25.2
4572,2013-07-10 12:00:00,0.0,0.0,0.0,0.0,21.9416294368,25.7
4573,2013-07-10 13:00:00,0.0,0.0,0.0,0.0,22.0960631502,26.9
4574,2013-07-10 14:00:00,0.0,0.0,0.0,0.0,22.2387159194,27.3
4575,2013-07-10 15:00:00,0.0,0.0,0.0,0.0,22.3747169766,27.2
4576,2013-07-10 16:00:00,0.0,0.0,0.0,0.0,22.5125471127,26.8
4577,2013-07-10 17:00:00,0.0,0.0,0.0,0.0,22.6411245074,26.2
4578,2013-07-10 18:00:00,0.0,0.0,0.0,0.0,22.714594188,25.0
4579,2013-07-10 19:00:00,0.0,0.0,0.0,0.0,22.7103209892,22.5
4580,2013-07-10 20:00:00,0.0,0.0,0.0,0.0,22.6762634888,21.0
4581,2013-07-10 21:00:00,0.0,0.0,0.0,0.0,22.6428841729,21.0
4582,2013-07-10 22:00:00,0.0,0.0,0.0,0.0,22.6081782441,20.9
4583,2013-07-10 23:00:00,0.0,0.0,0.0,0.0,22.532346261,18.8
4584,2013-07-11 00:00:00,0.0,0.0,0.0,0.0,22.4500591433,18.4
4585,2013-07-11 01:00:00,0.0,0.0,0.0,0.0,22.3315760379,16.5
4586,2013-07-11 02:00:00,0.0,0.0,0.0,0.0,22.2333739143,17.4
4587,2013-07-11 03:00:00,0.0,0.0,0.0,0.0,22.1291621111,17.0
4588,2013-07-11 04:00:00,0.0,0.0,0.0,0.0,22.0091038339,16.1
4589,2013-07-11 05:00:00,0.0,0.0,0.0,0.0,21.9153317836,17.3
4590,2013-07-11 06:00:00,0.0,0.0,0.0,0.0,21.8333834739,17.8
4591,2013-07-11 07:00:00,0.0,0.0,0.0,0.0,21.7789538028,19.1
4592,2013-07-11 08:00:00,0.0,0.0,0.0,0.0,21.743529622,20.0
4593,2013-07-11 09:00:00,0.0,0.0,0.0,0.0,21.736688941,21.4
4594,2013-07-11 10:00:00,0.0,0.0,0.0,0.0,21.7439235283,22.1
4595,2013-07-11 11:00:00,0.0,0.0,0.0,0.0,21.76893569,23.0
4596,2013-07-11 12:00:00,0.0,0.0,0.0,0.0,21.797432372,23.2
4597,2013-07-11 13:00:00,0.0,0.0,0.0,0.0,21.8512484093,24.5
4598,2013-07-11 14:00:00,0.0,0.0,0.0,0.0,21.9039928117,24.5
4599,2013-07-11 15:00:00,0.0,0.0,0.0,0.0,21.9536956257,24.4
4600,2013-07-11 16:00:00,0.0,0.0,0.0,0.0,21.9924522465,23.9
4601,2013-07-11 17:00:00,0.0,0.0,0.0,0.0,22.0125154734,23.0
4602,2013-07-11 18:00:00,0.0,0.0,0.0,0.0,22.006292375,21.7
4603,2013-07-11 19:00:00,0.0,0.0,0.0,0.0,21.9683325102,20.1
4604,2013-07-11 20:00:00,0.0,0.0,0.0,0.0,21.9072330228,18.9
4605,2013-07-11 21:00:00,0.0,0.0,0.0,0.0,21.8254459831,17.8
4606,2013-07-11 22:00:00,0.0,0.0,0.0,0.0,21.7233833411,16.7
4607,2013-07-11 23:00:00,0.0,0.0,0.0,0.0,21.5735707427,14.2
4608,2013-07-12 00:00:00,0.0,0.0,0.0,0.0,21.4008545442,12.9
4609,2013-07-12 01:00:00,0.0,0.0,0.0,0.0,21.2256037524,12.6
4610,2013-07-12 02:00:00,0.0,0.0,0.0,0.0,21.0379123739,11.8
4611,2013-07-12 03:00:00,0.0,0.0,0.0,0.0,20.8499758948,11.6
4612,2013-07-12 04:00:00,0.0,0.0,0.0,0.0,20.6677730743,11.7
4613,2013-07-12 05:00:00,0.0,0.0,0.0,0.0,20.5190678392,13.2
4614,2013-07-12 06:00:00,0.0,0.0,0.0,0.0,20.4071757401,14.9
4615,2013-07-12 07:00:00,0.0,0.0,0.0,0.0,20.3147003111,16.5
4616,2013-07-12 08:00:00,0.0,0.0,0.0,0.0,20.2539899025,18.1
4617,2013-07-12 09:00:00,0.0,0.0,0.0,0.0,20.2525099059,20.2
4618,2013-07-12 10:00:00,0.0,0.0,0.0,0.0,20.2839654451,21.4
4619,2013-07-12 11:00:00,0.0,0.0,0.0,0.0,20.3436423747,22.2
4620,2013-07-12 12:00:00,0.0,0.0,0.0,0.0,20.4294920582,23.1
4621,2013-07-12 13:00:00,0.0,0.0,0.0,0.0,20.534470105,23.8
4622,2013-07-12 14:00:00,0.0,0.0,0.0,0.0,20.6404338321,24.4
4623,2013-07-12 15:00:00,0.0,0.0,0.0,0.0,20.7352690902,24.1
4624,2013-07-12 16:00:00,0.0,0.0,0.0,0.0,20.8400672052,24.1
4625,2013-07-12 17:00:00,0.0,0.0,0.0,0.0,20.9328161133,23.5
4626,2013-07-12 18:00:00,0.0,0.0,0.0,0.0,20.9753985064,22.3
4627,2013-07-12 19:00:00,0.0,0.0,0.0,0.0,20.9619493439,20.3
4628,2013-07-12 20:00:00,0.0,0.0,0.0,0.0,20.8890292065,17.3
4629,2013-07-12 21:00:00,0.0,0.0,0.0,0.0,20.7757439718,15.2
4630,2013-07-12 22:00:00,0.0,0.0,0.0,0.0,20.6348451843,13.7
4631,2013-07-12 23:00:00,0.0,0.0,0.0,0.0,20.4987433974,13.8
4632,2013-07-13 00:00:00,0.0,0.0,0.0,0.0,20.357386624,13.4
4633,2013-07-13 01:00:00,0.0,0.0,0.0,0.0,20.2088882135,12.9
4634,2013-07-13 02:00:00,0.0,0.0,0.0,0.0,20.0513990839,12.3
4635,2013-07-13 03:00:00,1.47681081784,0.0,0.0,0.0,19.8910721455,12.0
4636,2013-07-13 04:00:00,2.11237449625,0.0,0.0,0.0,19.7259726144,11.6
4637,2013-07-13 05:00:00,2.25669879446,0.0,0.0,0.0,19.5940300921,13.1
4638,2013-07-13 06:00:00,2.3595459696,0.0,0.0,0.0,19.5085233757,15.3
4639,2013-07-13 07:00:00,2.42127678984,0.0,0.0,0.0,19.4609854421,17.5
4640,2013-07-13 08:00:00,2.44178227114,0.0,0.0,0.0,19.4565724333,19.3
4641,2013-07-13 09:00:00,2.41689246625,0.0,0.0,0.0,19.4988815971,21.0
4642,2013-07-13 10:00:00,2.33920682336,0.0,0.0,0.0,19.5975971517,23.1
4643,2013-07-13 11:00:00,2.21831978677,0.0,0.0,0.0,19.7316000544,23.9
4644,2013-07-13 12:00:00,2.07325544459,0.0,0.0,0.0,19.8832315374,24.6
4645,2013-07-13 13:00:00,0.976458658125,0.0,0.0,0.0,20.0519425398,25.3
4646,2013-07-13 14:00:00,0.0,0.0,0.0,0.0,20.1958047639,25.3
4647,2013-07-13 15:00:00,0.0,0.0,0.0,0.0,20.3494296047,25.8
4648,2013-07-13 16:00:00,0.0,0.0,0.0,0.0,20.5005057674,25.2
4649,2013-07-13 17:00:00,0.0,0.0,0.0,0.0,20.643450587,24.6
4650,2013-07-13 18:00:00,0.0,0.0,0.0,0.0,20.7293062439,23.4
4651,2013-07-13 19:00:00,0.0,0.0,0.0,0.0,20.724740085,20.5
4652,2013-07-13 20:00:00,0.0,0.0,0.0,0.0,20.71229968,20.1
4653,2013-07-13 21:00:00,0.0,0.0,0.0,0.0,20.6961244141,19.9
4654,2013-07-13 22:00:00,0.0,0.0,0.0,0.0,20.6623496091,19.0
4655,2013-07-13 23:00:00,0.0,0.0,0.0,0.0,20.5695085723,16.0
4656,2013-07-14 00:00:00,0.0,0.0,0.0,0.0,20.4645772221,15.3
4657,2013-07-14 01:00:00,0.0,0.0,0.0,0.0,20.3398311406,14.2
4658,2013-07-14 02:00:00,0.0,0.0,0.0,0.0,20.1976561899,13.2
4659,2013-07-14 03:00:00,0.0,0.0,0.0,0.0,20.0543297731,13.0
4660,2013-07-14 04:00:00,1.46791194554,0.0,0.0,0.0,19.9058922335,12.6
4661,2013-07-14 05:00:00,2.06155638923,0.0,0.0,0.0,19.7982450852,14.5
4662,2013-07-14 06:00:00,2.13542057201,0.0,0.0,0.0,19.7445151223,17.1
4663,2013-07-14 07:00:00,2.16801482415,0.0,0.0,0.0,19.7245270534,18.9
4664,2013-07-14 08:00:00,2.15870230369,0.0,0.0,0.0,19.7512671775,20.7
4665,2013-07-14 09:00:00,2.10663342452,0.0,0.0,0.0,19.8183929955,22.2
4666,2013-07-14 10:00:00,2.01659240712,0.0,0.0,0.0,19.9220561888,23.6
4667,2013-07-14 11:00:00,0.484680463044,0.0,0.0,0.0,20.0770995317,24.9
4668,2013-07-14 12:00:00,0.0,0.0,0.0,0.0,20.249116128,25.6
4669,2013-07-14 13:00:00,0.0,0.0,0.0,0.0,20.4220042972,25.8
4670,2013-07-14 14:00:00,0.0,0.0,0.0,0.0,20.5831346853,26.3
4671,2013-07-14 15:00:00,0.0,0.0,0.0,0.0,20.7453305856,26.5
4672,2013-07-14 16:00:00,0.0,0.0,0.0,0.0,20.9214512656,26.4
4673,2013-07-14 17:00:00,0.0,0.0,0.0,0.0,21.088073963,25.7
4674,2013-07-14 18:00:00,0.0,0.0,0.0,0.0,21.1974566265,24.6
4675,2013-07-14 19:00:00,0.0,0.0,0.0,0.0,21.2154289086,22.1
4676,2013-07-14 20:00:00,0.0,0.0,0.0,0.0,21.1812696946,19.5
4677,2013-07-14 21:00:00,0.0,0.0,0.0,0.0,21.1099561253,17.6
4678,2013-07-14 22:00:00,0.0,0.0,0.0,0.0,21.0221409821,16.7
4679,2013-07-14 23:00:00,0.0,0.0,0.0,0.0,20.9241267381,16.1
4680,2013-07-15 00:00:00,0.0,0.0,0.0,0.0,20.824081659,15.9
4681,2013-07-15 01:00:00,0.0,0.0,0.0,0.0,20.7260287704,15.9
4682,2013-07-15 02:00:00,0.0,0.0,0.0,0.0,20.6219632305,15.5
4683,2013-07-15 03:00:00,0.0,0.0,0.0,0.0,20.5080221829,14.9
4684,2013-07-15 04:00:00,0.0,0.0,0.0,0.0,20.3764371062,13.9
4685,2013-07-15 05:00:00,0.0,0.0,0.0,0.0,20.2912807177,16.1
4686,2013-07-15 06:00:00,0.0,0.0,0.0,0.0,20.2476459003,18.1
4687,2013-07-15 07:00:00,0.0,0.0,0.0,0.0,20.237050972,19.8
4688,2013-07-15 08:00:00,0.0,0.0,0.0,0.0,20.2771540202,21.7
4689,2013-07-15 09:00:00,0.0,0.0,0.0,0.0,20.3600176987,23.3
4690,2013-07-15 10:00:00,0.0,0.0,0.0,0.0,20.4707635973,24.4
4691,2013-07-15 11:00:00,0.0,0.0,0.0,0.0,20.6305191085,25.6
4692,2013-07-15 12:00:00,0.0,0.0,0.0,0.0,20.8071011077,26.3
4693,2013-07-15 13:00:00,0.0,0.0,0.0,0.0,20.9688394548,26.0
4694,2013-07-15 14:00:00,0.0,0.0,0.0,0.0,21.1314272226,26.9
4695,2013-07-15 15:00:00,0.0,0.0,0.0,0.0,21.2813343166,26.6
4696,2013-07-15 16:00:00,0.0,0.0,0.0,0.0,21.4501044099,26.7
4697,2013-07-15 17:00:00,0.0,0.0,0.0,0.0,21.6087542257,26.0
4698,2013-07-15 18:00:00,0.0,0.0,0.0,0.0,21.6770029008,23.8
4699,2013-07-15 19:00:00,0.0,0.0,0.0,0.0,21.6754695475,21.6
4700,2013-07-15 20:00:00,0.0,0.0,0.0,0.0,21.6440973343,20.1
4701,2013-07-15 21:00:00,0.0,0.0,0.0,0.0,21.5794978543,18.4
4702,2013-07-15 22:00:00,0.0,0.0,0.0,0.0,21.4703850025,16.1
4703,2013-07-15 23:00:00,0.0,0.0,0.0,0.0,21.3435319782,15.1
4704,2013-07-16 00:00:00,0.0,0.0,0.0,0.0,21.2132310904,14.8
4705,2013-07-16 01:00:00,0.0,0.0,0.0,0.0,21.0875161678,14.9
4706,2013-07-16 02:00:00,0.0,0.0,0.0,0.0,20.9185048608,12.6
4707,2013-07-16 03:00:00,0.0,0.0,0.0,0.0,20.7448938924,12.2
4708,2013-07-16 04:00:00,0.0,0.0,0.0,0.0,20.572748734,12.1
4709,2013-07-16 05:00:00,0.0,0.0,0.0,0.0,20.4558051053,14.7
4710,2013-07-16 06:00:00,0.0,0.0,0.0,0.0,20.3949550752,17.4
4711,2013-07-16 07:00:00,0.0,0.0,0.0,0.0,20.3666727581,19.2
4712,2013-07-16 08:00:00,0.0,0.0,0.0,0.0,20.3758100815,20.7
4713,2013-07-16 09:00:00,0.0,0.0,0.0,0.0,20.4312981295,22.4
4714,2013-07-16 10:00:00,0.0,0.0,0.0,0.0,20.5400900553,24.4
4715,2013-07-16 11:00:00,0.0,0.0,0.0,0.0,20.7070301388,25.9
4716,2013-07-16 12:00:00,0.0,0.0,0.0,0.0,20.8905729392,26.6
4717,2013-07-16 13:00:00,0.0,0.0,0.0,0.0,21.0964305593,27.5
4718,2013-07-16 14:00:00,0.0,0.0,0.0,0.0,21.2774507167,27.7
4719,2013-07-16 15:00:00,0.0,0.0,0.0,0.0,21.4589911585,27.9
4720,2013-07-16 16:00:00,0.0,0.0,0.0,0.0,21.6502593961,27.6
4721,2013-07-16 17:00:00,0.0,0.0,0.0,0.0,21.84028581,27.1
4722,2013-07-16 18:00:00,0.0,0.0,0.0,0.0,21.9636153107,25.8
4723,2013-07-16 19:00:00,0.0,0.0,0.0,0.0,21.9643398364,22.0
4724,2013-07-16 20:00:00,0.0,0.0,0.0,0.0,21.9053111477,19.0
4725,2013-07-16 21:00:00,0.0,0.0,0.0,0.0,21.8155972066,17.4
4726,2013-07-16 22:00:00,0.0,0.0,0.0,0.0,21.7236871471,17.2
4727,2013-07-16 23:00:00,0.0,0.0,0.0,0.0,21.6057291854,15.8
4728,2013-07-17 00:00:00,0.0,0.0,0.0,0.0,21.4721984762,14.9
4729,2013-07-17 01:00:00,0.0,0.0,0.0,0.0,21.3373441686,14.7
4730,2013-07-17 02:00:00,0.0,0.0,0.0,0.0,21.2071664983,14.8
4731,2013-07-17 03:00:00,0.0,0.0,0.0,0.0,21.0656419963,14.1
4732,2013-07-17 04:00:00,0.0,0.0,0.0,0.0,20.9448572978,15.0
4733,2013-07-17 05:00:00,0.0,0.0,0.0,0.0,20.8523645841,16.3
4734,2013-07-17 06:00:00,0.0,0.0,0.0,0.0,20.8095047009,18.7
4735,2013-07-17 07:00:00,0.0,0.0,0.0,0.0,20.7903452621,20.0
4736,2013-07-17 08:00:00,0.0,0.0,0.0,0.0,20.8289873821,22.2
4737,2013-07-17 09:00:00,0.0,0.0,0.0,0.0,20.8967239444,23.3
4738,2013-07-17 10:00:00,0.0,0.0,0.0,0.0,20.9735686687,23.7
4739,2013-07-17 11:00:00,0.0,0.0,0.0,0.0,21.108319964,25.3
4740,2013-07-17 12:00:00,0.0,0.0,0.0,0.0,21.2824787729,26.7
4741,2013-07-17 13:00:00,0.0,0.0,0.0,0.0,21.4543278271,26.8
4742,2013-07-17 14:00:00,0.0,0.0,0.0,0.0,21.5926421704,26.5
4743,2013-07-17 15:00:00,0.0,0.0,0.0,0.0,21.7079762459,25.8
4744,2013-07-17 16:00:00,0.0,0.0,0.0,0.0,21.8229682439,25.4
4745,2013-07-17 17:00:00,0.0,0.0,0.0,0.0,21.9232871521,24.7
4746,2013-07-17 18:00:00,0.0,0.0,0.40131,0.0,21.9474786981,22.7
4747,2013-07-17 19:00:00,0.0,0.0,0.0,0.0,21.9465332581,21.9
4748,2013-07-17 20:00:00,0.0,0.0,0.0,0.0,21.9336588873,21.3
4749,2013-07-17 21:00:00,0.0,0.0,0.0,0.0,21.9130757112,20.9
4750,2013-07-17 22:00:00,0.0,0.0,0.0,0.0,21.8670155988,19.6
4751,2013-07-17 23:00:00,0.0,0.0,0.0,0.0,21.823863971,19.7
4752,2013-07-18 00:00:00,0.0,0.0,0.0,0.0,21.7775890327,19.5
4753,2013-07-18 01:00:00,0.0,0.0,0.0,0.0,21.7182965136,18.8
4754,2013-07-18 02:00:00,0.0,0.0,0.0,0.0,21.6621759752,18.9
4755,2013-07-18 03:00:00,0.0,0.0,0.0,0.0,21.5932339108,18.2
4756,2013-07-18 04:00:00,0.0,0.0,0.0,0.0,21.521682099,18.0
4757,2013-07-18 05:00:00,0.0,0.0,0.0,0.0,21.4714680223,19.0
4758,2013-07-18 06:00:00,0.0,0.0,0.0,0.0,21.4501319557,20.4
4759,2013-07-18 07:00:00,0.0,0.0,0.0,0.0,21.4570988532,21.8
4760,2013-07-18 08:00:00,0.0,0.0,0.0,0.0,21.4898138271,23.1
4761,2013-07-18 09:00:00,0.0,0.0,0.0,0.0,21.563694501,25.2
4762,2013-07-18 10:00:00,0.0,0.0,0.0,0.0,21.6639820949,26.6
4763,2013-07-18 11:00:00,0.0,0.0,0.0,0.0,21.7782030123,27.4
4764,2013-07-18 12:00:00,0.0,0.0,0.0,0.0,21.9100623857,28.4
4765,2013-07-18 13:00:00,0.0,0.0,0.0,0.0,22.0412873456,28.5
4766,2013-07-18 14:00:00,0.0,0.0,0.0,0.0,22.1778644038,28.9
4767,2013-07-18 15:00:00,0.0,0.0,0.0,0.0,22.2957914696,28.1
4768,2013-07-18 16:00:00,0.0,0.0,0.0,0.0,22.3615879395,25.6
4769,2013-07-18 17:00:00,0.0,0.0,0.0,0.0,22.3862483509,23.6
4770,2013-07-18 18:00:00,0.0,0.0,0.0,0.0,22.3845308936,22.3
4771,2013-07-18 19:00:00,0.0,0.0,0.0,0.0,22.341030485,20.2
4772,2013-07-18 20:00:00,0.0,0.0,0.0,0.0,22.2745007821,19.0
4773,2013-07-18 21:00:00,0.0,0.0,0.0,0.0,22.2033220018,18.7
4774,2013-07-18 22:00:00,0.0,0.0,0.0,0.0,22.121612842,18.1
4775,2013-07-18 23:00:00,0.0,0.0,0.0,0.0,22.0275917007,17.4
4776,2013-07-19 00:00:00,0.0,0.0,0.0,0.0,21.9175211595,16.5
4777,2013-07-19 01:00:00,0.0,0.0,0.0,0.0,21.793712102,15.7
4778,2013-07-19 02:00:00,0.0,0.0,0.0,0.0,21.6564381023,14.9
4779,2013-07-19 03:00:00,0.0,0.0,0.0,0.0,21.52189763,14.9
4780,2013-07-19 04:00:00,0.0,0.0,0.0,0.0,21.380079788,14.4
4781,2013-07-19 05:00:00,0.0,0.0,0.0,0.0,21.274937934,16.1
4782,2013-07-19 06:00:00,0.0,0.0,0.0,0.0,21.217689499,18.4
4783,2013-07-19 07:00:00,0.0,0.0,0.0,0.0,21.1888691013,20.0
4784,2013-07-19 08:00:00,0.0,0.0,0.0,0.0,21.2001392152,21.6
4785,2013-07-19 09:00:00,0.0,0.0,0.0,0.0,21.2631840828,23.5
4786,2013-07-19 10:00:00,0.0,0.0,0.0,0.0,21.3546544532,24.6
4787,2013-07-19 11:00:00,0.0,0.0,0.0,0.0,21.5211409131,26.7
4788,2013-07-19 12:00:00,0.0,0.0,0.0,0.0,21.7104734306,27.6
4789,2013-07-19 13:00:00,0.0,0.0,0.0,0.0,21.9219404411,28.5
4790,2013-07-19 14:00:00,0.0,0.0,0.0,0.0,22.1104850509,28.8
4791,2013-07-19 15:00:00,0.0,0.0,0.0,0.0,22.2966024342,28.9
4792,2013-07-19 16:00:00,0.0,0.0,0.0,0.0,22.5053868654,29.0
4793,2013-07-19 17:00:00,0.0,0.0,0.0,0.0,22.6063188168,25.4
4794,2013-07-19 18:00:00,0.0,0.0,0.0,0.0,22.6185804351,23.0
4795,2013-07-19 19:00:00,0.0,0.0,0.0,0.0,22.5883410507,21.1
4796,2013-07-19 20:00:00,0.0,0.0,0.0,0.0,22.5467560636,20.5
4797,2013-07-19 21:00:00,0.0,0.0,0.0,0.0,22.492060105,19.8
4798,2013-07-19 22:00:00,0.0,0.0,0.0,0.0,22.4046013239,18.1
4799,2013-07-19 23:00:00,0.0,0.0,0.0,0.0,22.3168928104,18.0
4800,2013-07-20 00:00:00,0.0,0.0,0.0,0.0,22.2189830729,17.4
4801,2013-07-20 01:00:00,0.0,0.0,0.0,0.0,22.1190404193,17.2
4802,2013-07-20 02:00:00,0.0,0.0,0.0,0.0,22.0091401592,16.6
4803,2013-07-20 03:00:00,0.0,0.0,0.0,0.0,21.8854979919,15.8
4804,2013-07-20 04:00:00,0.0,0.0,0.0,0.0,21.7563527308,15.4
4805,2013-07-20 05:00:00,0.0,0.0,0.0,0.0,21.6576572307,16.8
4806,2013-07-20 06:00:00,0.0,0.0,0.0,0.0,21.6007529051,18.8
4807,2013-07-20 07:00:00,0.0,0.0,0.0,0.0,21.5747001745,20.5
4808,2013-07-20 08:00:00,0.0,0.0,0.0,0.0,21.5973236822,22.4
4809,2013-07-20 09:00:00,0.0,0.0,0.0,0.0,21.6631869777,24.0
4810,2013-07-20 10:00:00,0.0,0.0,0.0,0.0,21.7738459985,25.7
4811,2013-07-20 11:00:00,0.0,0.0,0.0,0.0,21.9428493235,27.2
4812,2013-07-20 12:00:00,0.0,0.0,0.0,0.0,22.1377349218,28.2
4813,2013-07-20 13:00:00,0.0,0.0,0.0,0.0,22.3483528442,28.9
4814,2013-07-20 14:00:00,0.0,0.0,0.0,0.0,22.5389146719,29.3
4815,2013-07-20 15:00:00,0.0,0.0,0.0,0.0,22.7297352233,29.5
4816,2013-07-20 16:00:00,0.0,0.0,0.0,0.0,22.9312584864,29.2
4817,2013-07-20 17:00:00,0.0,0.0,0.0,0.0,23.1289212193,28.6
4818,2013-07-20 18:00:00,0.0,0.0,0.0,0.0,23.2494900761,27.0
4819,2013-07-20 19:00:00,0.0,0.0,0.0,0.0,23.264434927,24.0
4820,2013-07-20 20:00:00,0.0,0.0,0.0,0.0,23.281073475,24.1
4821,2013-07-20 21:00:00,0.0,0.0,0.0,0.0,23.271493893,22.8
4822,2013-07-20 22:00:00,0.0,0.0,0.0,0.0,23.2143140389,20.4
4823,2013-07-20 23:00:00,0.0,0.0,0.0,0.0,23.1204382381,18.5
4824,2013-07-21 00:00:00,0.0,0.0,0.0,0.0,23.0025449718,17.2
4825,2013-07-21 01:00:00,0.0,0.0,0.0,0.0,22.8690776695,16.3
4826,2013-07-21 02:00:00,0.0,0.0,0.0,0.0,22.7243290419,15.6
4827,2013-07-21 03:00:00,0.0,0.0,0.0,0.0,22.5784801976,15.4
4828,2013-07-21 04:00:00,0.0,0.0,0.0,0.0,22.4255791665,14.9
4829,2013-07-21 05:00:00,0.0,0.0,0.0,0.0,22.3255051653,17.4
4830,2013-07-21 06:00:00,0.0,0.0,0.0,0.0,22.2831801318,20.2
4831,2013-07-21 07:00:00,0.0,0.0,0.0,0.0,22.2717441758,21.8
4832,2013-07-21 08:00:00,0.0,0.0,0.0,0.0,22.2834837262,22.7
4833,2013-07-21 09:00:00,0.0,0.0,0.0,0.0,22.3497264091,24.7
4834,2013-07-21 10:00:00,0.0,0.0,0.0,0.0,22.4662369116,26.6
4835,2013-07-21 11:00:00,0.0,0.0,0.0,0.0,22.6261334113,27.6
4836,2013-07-21 12:00:00,0.0,0.0,0.0,0.0,22.8246542506,29.0
4837,2013-07-21 13:00:00,0.0,0.0,0.0,0.0,23.0356795844,29.6
4838,2013-07-21 14:00:00,0.0,0.0,0.0,0.0,23.2183650761,29.7
4839,2013-07-21 15:00:00,0.0,0.0,0.0,0.0,23.4015252013,29.9
4840,2013-07-21 16:00:00,0.0,0.0,0.0,0.0,23.6008124893,29.8
4841,2013-07-21 17:00:00,0.0,0.0,0.0,0.0,23.7925630621,29.1
4842,2013-07-21 18:00:00,0.0,0.0,0.0,0.0,23.9111497262,27.6
4843,2013-07-21 19:00:00,0.0,0.0,0.0,0.0,23.9348232173,25.1
4844,2013-07-21 20:00:00,0.0,0.0,0.0,0.0,23.8982865128,22.1
4845,2013-07-21 21:00:00,0.0,0.0,0.0,0.0,23.8226515031,20.1
4846,2013-07-21 22:00:00,0.0,0.0,0.0,0.0,23.7246270932,18.9
4847,2013-07-21 23:00:00,0.0,0.0,0.0,0.0,23.6205894647,18.5
4848,2013-07-22 00:00:00,0.0,0.0,0.0,0.0,23.4907454296,17.1
4849,2013-07-22 01:00:00,0.0,0.0,0.0,0.0,23.3634869695,17.1
4850,2013-07-22 02:00:00,0.0,0.0,0.0,0.0,23.2148670833,15.9
4851,2013-07-22 03:00:00,0.0,0.0,0.0,0.0,23.0652240685,15.7
4852,2013-07-22 04:00:00,0.0,0.0,0.0,0.0,22.9225434702,15.9
4853,2013-07-22 05:00:00,0.0,0.0,0.0,0.0,22.814564747,17.5
4854,2013-07-22 06:00:00,0.0,0.0,0.0,0.0,22.7644923977,20.3
4855,2013-07-22 07:00:00,0.0,0.0,0.0,0.0,22.758232365,22.5
4856,2013-07-22 08:00:00,0.0,0.0,0.0,0.0,22.8032372731,24.4
4857,2013-07-22 09:00:00,0.0,0.0,0.0,0.0,22.9018334279,26.4
4858,2013-07-22 10:00:00,0.0,0.0,0.0,0.0,23.0443280195,28.1
4859,2013-07-22 11:00:00,0.0,0.0,0.0,0.0,23.2360529562,29.2
4860,2013-07-22 12:00:00,0.0,0.0,0.0,0.0,23.4498378713,30.1
4861,2013-07-22 13:00:00,0.0,0.0,0.0,0.0,23.6943395019,31.3
4862,2013-07-22 14:00:00,0.0,0.0,0.0,0.0,23.9192769343,31.9
4863,2013-07-22 15:00:00,0.0,0.0,0.0,0.0,24.1380482758,31.9
4864,2013-07-22 16:00:00,0.0,0.0,0.0,0.0,24.3330834078,30.4
4865,2013-07-22 17:00:00,0.0,0.0,0.0,0.0,24.4993005054,29.1
4866,2013-07-22 18:00:00,0.0,0.0,0.0,0.0,24.6114481124,28.1
4867,2013-07-22 19:00:00,0.0,0.0,0.0,0.0,24.6072375612,24.4
